"hit_index","original_stage","phrase_priority_tier","reader_plaintext","gordon_plaintext","ciphertext","reader_reflector","reader_start_left_to_right","reader_rings_left_to_right","reader_active_pairs","gordon_tier","gordon_literal_state_index","gordon_reflector","gordon_rotors_left_to_right","gordon_start_left_to_right","gordon_rings_left_to_right","gordon_plugboard_pair_count","gordon_plugboard_pairs","verification_ciphertext"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3545060521","C","I III V","YJP","MJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3556942573","C","I III V","ZJP","NJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3568807049","C","I III V","AJP","OJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3580689101","C","I III V","BJP","PJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3592571153","C","I III V","CJP","QJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3604453205","C","I III V","DJP","RJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3616335257","C","I III V","EJP","SJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3628217309","C","I III V","FJP","TJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3640099361","C","I III V","GJP","UJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3651981413","C","I III V","HJP","VJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3663863465","C","I III V","IJP","WJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3675745517","C","I III V","JJP","XJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3687627569","C","I III V","KJP","YJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3699509621","C","I III V","LJP","ZJQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3402932899","C","I III V","MKP","AKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3414814951","C","I III V","NKP","BKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3426697003","C","I III V","OKP","CKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3438579055","C","I III V","PKP","DKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3450461107","C","I III V","QKP","EKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3462343159","C","I III V","RKP","FKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3474225211","C","I III V","SKP","GKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3486107263","C","I III V","TKP","HKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3497989315","C","I III V","UKP","IKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3509871367","C","I III V","VKP","JKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3521753419","C","I III V","WKP","KKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3533635471","C","I III V","XKP","LKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3545517523","C","I III V","YKP","MKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3557399575","C","I III V","ZKP","NKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3569264051","C","I III V","AKP","OKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3581146103","C","I III V","BKP","PKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3593028155","C","I III V","CKP","QKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3604910207","C","I III V","DKP","RKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3616792259","C","I III V","EKP","SKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3628674311","C","I III V","FKP","TKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3640556363","C","I III V","GKP","UKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3652438415","C","I III V","HKP","VKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3664320467","C","I III V","IKP","WKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3676202519","C","I III V","JKP","XKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3688084571","C","I III V","KKP","YKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3699966623","C","I III V","LKP","ZKQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3401561893","C","I III V","MHP","AHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3413443945","C","I III V","NHP","BHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3425325997","C","I III V","OHP","CHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3437208049","C","I III V","PHP","DHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3449090101","C","I III V","QHP","EHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3460972153","C","I III V","RHP","FHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3472854205","C","I III V","SHP","GHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3484736257","C","I III V","THP","HHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3496618309","C","I III V","UHP","IHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3508500361","C","I III V","VHP","JHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3520382413","C","I III V","WHP","KHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3532264465","C","I III V","XHP","LHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3544146517","C","I III V","YHP","MHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3556028569","C","I III V","ZHP","NHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3567893045","C","I III V","AHP","OHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3579775097","C","I III V","BHP","PHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3591657149","C","I III V","CHP","QHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3603539201","C","I III V","DHP","RHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3615421253","C","I III V","EHP","SHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3627303305","C","I III V","FHP","THQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3639185357","C","I III V","GHP","UHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3651067409","C","I III V","HHP","VHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3662949461","C","I III V","IHP","WHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3674831513","C","I III V","JHP","XHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3686713565","C","I III V","KHP","YHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3698595617","C","I III V","LHP","ZHQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3402018895","C","I III V","MIP","AIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3413900947","C","I III V","NIP","BIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3425782999","C","I III V","OIP","CIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3437665051","C","I III V","PIP","DIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3449547103","C","I III V","QIP","EIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3461429155","C","I III V","RIP","FIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3473311207","C","I III V","SIP","GIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3485193259","C","I III V","TIP","HIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3497075311","C","I III V","UIP","IIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3508957363","C","I III V","VIP","JIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3520839415","C","I III V","WIP","KIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3532721467","C","I III V","XIP","LIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3544603519","C","I III V","YIP","MIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3556485571","C","I III V","ZIP","NIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3568350047","C","I III V","AIP","OIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3580232099","C","I III V","BIP","PIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3592114151","C","I III V","CIP","QIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3603996203","C","I III V","DIP","RIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3615878255","C","I III V","EIP","SIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3627760307","C","I III V","FIP","TIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3639642359","C","I III V","GIP","UIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3651524411","C","I III V","HIP","VIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3663406463","C","I III V","IIP","WIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3675288515","C","I III V","JIP","XIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3687170567","C","I III V","KIP","YIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3699052619","C","I III V","LIP","ZIQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3400647889","C","I III V","MFP","AFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3412529941","C","I III V","NFP","BFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3424411993","C","I III V","OFP","CFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3436294045","C","I III V","PFP","DFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3448176097","C","I III V","QFP","EFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3460058149","C","I III V","RFP","FFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3471940201","C","I III V","SFP","GFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3483822253","C","I III V","TFP","HFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3495704305","C","I III V","UFP","IFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3507586357","C","I III V","VFP","JFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3519468409","C","I III V","WFP","KFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3531350461","C","I III V","XFP","LFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3543232513","C","I III V","YFP","MFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3555114565","C","I III V","ZFP","NFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3566979041","C","I III V","AFP","OFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3578861093","C","I III V","BFP","PFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3590743145","C","I III V","CFP","QFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3602625197","C","I III V","DFP","RFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3614507249","C","I III V","EFP","SFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3626389301","C","I III V","FFP","TFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3638271353","C","I III V","GFP","UFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
"15","stage_b_preferred16","1","DEATHWASERASED","CHAOSORDERMIND","WPMBGTQXZCKRGR","B","GJM","MMM","AF GR","2","3650153405","C","I III V","HFP","VFQ","6","CX DR FO HY JT WZ","WPMBGTQXZCKRGR"
